event_id,customer_id,session_id,event_type,event_timestamp,page_url,product_id,category_id,referrer_source,device_type,user_agent,ip_address
evt_010468,cust_57643,sess_24a5ea00,search,2025-08-23 06:51:41,search,,,twitter,mobile,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/50.0.886.0 Safari/533.1",15.18.82.146
evt_010469,cust_58330,sess_7f0908b4,page_view,2025-08-21 21:33:32,main/categories/category,,,instagram,mobile,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/5.1),221.196.26.215
evt_010470,cust_95070,sess_26308af1,search,2025-08-24 14:32:52,blog,prod_2635,cat_sports,email,mobile,"Mozilla/5.0 (iPad; CPU iPad OS 17_1_2 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/9.2w2868.0 Mobile/03Z852 Safari/532.1",89.206.49.167
evt_010471,cust_41982,sess_d5de8243,checkout_start,2025-08-26 23:10:07,list/tags,prod_6189,cat_home,twitter,mobile,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/532.45.6 (KHTML, like Gecko) Version/4.0 Safari/532.45.6",68.73.3.217
evt_010472,cust_79825,sess_f87e6e1f,search,2025-08-23 12:29:48,app/category,prod_5253,cat_beauty,direct,desktop,Opera/9.42.(X11; Linux x86_64; fur-IT) Presto/2.9.164 Version/10.00,86.182.37.33
evt_010473,cust_78136,sess_36bfd1d0,add_to_cart,2025-09-04 15:53:21,category/tags/category,prod_7108,cat_beauty,direct,tablet,"Mozilla/5.0 (Linux; Android 4.4.1) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/49.0.882.0 Safari/536.1",52.91.129.52
evt_010474,cust_65202,sess_afad89fe,page_view,2025-08-29 01:56:39,blog/blog/main,prod_3114,cat_home,instagram,mobile,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/532.41.7 (KHTML, like Gecko) Version/5.1 Safari/532.41.7",108.224.21.157
evt_010475,cust_49393,sess_c8cb6379,page_view,2025-09-12 21:07:27,main/wp-content,prod_5166,cat_beauty,twitter,tablet,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_1 rv:6.0; hr-HR) AppleWebKit/534.49.6 (KHTML, like Gecko) Version/4.0 Safari/534.49.6",159.201.203.169
evt_010476,cust_88028,sess_6a62545d,search,2025-09-06 06:13:37,categories/category,prod_9478,cat_clothing,direct,mobile,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1_1 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) CriOS/30.0.876.0 Mobile/85N825 Safari/531.0",128.93.89.157
evt_010477,cust_60574,sess_360db880,product_view,2025-08-23 23:01:05,categories/blog,prod_5393,cat_clothing,twitter,tablet,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/532.3.6 (KHTML, like Gecko) Version/5.0 Safari/532.3.6",194.30.17.138
evt_010478,cust_36162,sess_f94599dd,product_view,2025-09-07 16:21:18,search/tags,prod_7794,cat_books,facebook,desktop,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/3.0),138.239.162.68
evt_010479,cust_85893,sess_0ebde0aa,purchase,2025-08-27 03:25:19,tags/explore/main,,,twitter,desktop,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0),195.210.189.91
evt_010480,cust_82154,sess_bcf2d349,page_view,2025-08-31 00:31:56,main/explore/tags,,,google,tablet,Opera/8.43.(Windows CE; bo-CN) Presto/2.9.172 Version/10.00,144.162.189.87
evt_010481,cust_82396,sess_c186d639,checkout_start,2025-09-14 00:22:37,posts/categories,,,facebook,tablet,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/14.9p1732.0 Mobile/63A104 Safari/531.1",41.190.93.124
evt_010482,cust_48621,sess_a0a54a31,search,2025-09-13 09:18:55,app,prod_6743,cat_clothing,google,desktop,Opera/8.45.(X11; Linux x86_64; sl-SI) Presto/2.9.165 Version/10.00,49.205.56.8
evt_010483,cust_46919,sess_3e7742de,purchase,2025-09-04 00:38:45,search/app,,,direct,tablet,Mozilla/5.0 (Android 5.0.1; Mobile; rv:45.0) Gecko/45.0 Firefox/45.0,219.199.25.42
evt_010484,cust_55830,sess_2d0d388d,purchase,2025-08-30 21:28:14,main/search/wp-content,prod_5290,cat_clothing,google,mobile,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 11.0; Trident/3.1),3.61.227.165
evt_010485,cust_45435,sess_eb990536,add_to_cart,2025-08-29 22:40:45,app/app,prod_6052,cat_electronics,google,tablet,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),125.162.171.229
evt_010486,cust_57041,sess_fcd87bca,remove_from_cart,2025-09-01 13:49:48,tags,prod_6644,cat_beauty,google,mobile,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 11.0; Trident/3.1),77.235.145.158
evt_010487,cust_65485,sess_776d897d,search,2025-09-12 11:52:26,blog/tag/blog,,,email,tablet,Opera/8.45.(Windows NT 11.0; zh-HK) Presto/2.9.180 Version/11.00,100.13.66.199
evt_010488,cust_47135,sess_72a3b6a6,page_view,2025-09-08 09:38:14,categories/categories,,,twitter,tablet,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 11.0; Trident/5.1),126.6.166.188
evt_010489,cust_27943,sess_c2feed92,purchase,2025-09-05 18:00:02,tag/explore/main,prod_6012,cat_electronics,email,mobile,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_5 rv:5.0; ak-GH) AppleWebKit/533.31.6 (KHTML, like Gecko) Version/5.0.1 Safari/533.31.6",136.143.55.253
evt_010490,cust_98649,sess_11143fd2,checkout_start,2025-08-26 06:23:04,wp-content,prod_2115,cat_home,twitter,tablet,"Mozilla/5.0 (Windows 95) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/40.0.856.0 Safari/534.2",81.183.18.17
evt_010491,cust_56460,sess_4d72fb63,add_to_cart,2025-08-23 08:11:34,category/main/search,,,twitter,desktop,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) CriOS/42.0.859.0 Mobile/44F476 Safari/531.0",201.109.44.251
evt_010492,cust_56481,sess_dc1f1cd7,page_view,2025-08-17 22:31:51,app,prod_8756,cat_books,direct,tablet,Mozilla/5.0 (Windows NT 6.2; ber-DZ; rv:1.9.1.20) Gecko/2871-09-17 00:45:42.885746 Firefox/6.0,138.47.7.234
evt_010493,cust_99778,sess_4ef5c7b0,search,2025-09-08 09:02:09,posts/tags,prod_5652,cat_beauty,instagram,tablet,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_2 rv:2.0; hi-IN) AppleWebKit/535.15.2 (KHTML, like Gecko) Version/4.0 Safari/535.15.2",121.202.12.119
evt_010494,cust_86805,sess_fff4df43,checkout_start,2025-09-15 00:20:56,explore/categories,prod_6653,cat_books,twitter,desktop,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_7 rv:3.0; zh-SG) AppleWebKit/532.48.7 (KHTML, like Gecko) Version/4.1 Safari/532.48.7",47.127.36.166
evt_010495,cust_16521,sess_fd9c237f,add_to_cart,2025-08-21 12:47:48,main/list,,,instagram,mobile,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/6423-06-09 14:27:03.031525 Firefox/3.6.12,117.34.201.103
evt_010496,cust_33331,sess_3963249a,page_view,2025-09-11 21:15:02,category/tags,prod_9312,cat_books,facebook,desktop,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_5 rv:6.0; hak-TW) AppleWebKit/535.31.7 (KHTML, like Gecko) Version/4.0.2 Safari/535.31.7",39.161.215.198
evt_010497,cust_65001,sess_c1f92576,product_view,2025-08-30 00:07:43,explore/list,,,instagram,tablet,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/4.0),65.229.243.170
evt_010498,cust_46819,sess_57373715,purchase,2025-09-02 16:57:57,category,prod_5180,cat_electronics,twitter,tablet,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/13.0.812.0 Safari/535.0",40.49.9.224
evt_010499,cust_25539,sess_f226bb73,add_to_cart,2025-08-30 11:04:20,wp-content/tag,prod_4645,cat_beauty,facebook,desktop,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.1),194.52.3.89
evt_010500,cust_44647,sess_0a47f4b5,add_to_cart,2025-08-23 05:55:10,explore/category/main,,,facebook,desktop,Opera/8.99.(Windows 95; as-IN) Presto/2.9.166 Version/12.00,205.163.212.77
evt_010501,cust_25239,sess_ce33373c,remove_from_cart,2025-09-06 10:08:19,wp-content/tag/category,prod_8725,cat_sports,email,mobile,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/5.0),23.213.118.54
evt_010502,cust_45188,sess_eb3b75b4,product_view,2025-08-28 17:42:26,wp-content,prod_4925,cat_clothing,twitter,tablet,Mozilla/5.0 (Windows NT 6.0; te-IN; rv:1.9.0.20) Gecko/6583-08-22 06:17:01.052002 Firefox/3.6.11,78.206.239.209
evt_010503,cust_52199,sess_e6389489,checkout_start,2025-08-27 10:30:01,posts/tag,prod_5390,cat_clothing,google,tablet,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_0 rv:2.0; fy-DE) AppleWebKit/533.34.4 (KHTML, like Gecko) Version/5.0 Safari/533.34.4",222.141.121.131
evt_010504,cust_98638,sess_53496ecf,add_to_cart,2025-09-09 23:44:06,explore,,,facebook,desktop,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_9 rv:4.0; tk-TM) AppleWebKit/535.38.3 (KHTML, like Gecko) Version/4.0.1 Safari/535.38.3",63.107.242.240
evt_010505,cust_21400,sess_544fe587,add_to_cart,2025-08-21 13:41:37,tags/explore,prod_8976,cat_home,instagram,tablet,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/24.0.859.0 Safari/534.0",172.122.166.174
evt_010506,cust_37034,sess_5c76b3a1,checkout_start,2025-09-01 21:26:27,categories,,,email,mobile,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_4) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/19.0.833.0 Safari/534.0",210.58.147.131
evt_010507,cust_65345,sess_31e41ad6,search,2025-08-27 14:48:19,wp-content/list,prod_8857,cat_books,facebook,tablet,"Mozilla/5.0 (iPad; CPU iPad OS 12_4_4 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) CriOS/59.0.878.0 Mobile/44Z220 Safari/531.2",76.179.4.208
evt_010508,cust_37295,sess_c6e827d9,purchase,2025-08-20 21:14:55,wp-content/category,prod_2990,cat_electronics,google,desktop,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 11.0; Trident/5.0),176.224.220.115
evt_010509,cust_80956,sess_34d6cbb0,page_view,2025-09-06 21:11:12,search,prod_1778,cat_clothing,email,mobile,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_7; rv:1.9.5.20) Gecko/4891-06-29 15:13:37.008102 Firefox/3.6.10,51.133.134.153
evt_010510,cust_23564,sess_97214d94,search,2025-09-16 11:48:57,tag/category/app,prod_4025,cat_sports,direct,mobile,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_4 rv:3.0; ks-IN) AppleWebKit/532.9.5 (KHTML, like Gecko) Version/5.1 Safari/532.9.5",6.54.204.173
evt_010511,cust_43032,sess_f9b26183,product_view,2025-08-30 15:51:54,posts/list,prod_4430,cat_beauty,twitter,desktop,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/15.0.832.0 Safari/536.2",54.45.208.79
evt_010512,cust_78812,sess_51088182,page_view,2025-08-31 17:01:14,category/main,,,google,mobile,Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/4.1),129.136.170.102
evt_010513,cust_80028,sess_56925f90,page_view,2025-09-01 04:43:08,blog,prod_7533,cat_books,google,mobile,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/4.0),207.12.38.54
evt_010514,cust_34747,sess_8c212af6,product_view,2025-08-23 16:14:06,list,prod_4147,cat_home,direct,tablet,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_8; rv:1.9.2.20) Gecko/9008-01-26 19:23:38.371216 Firefox/4.0,30.80.167.0
evt_010515,cust_12256,sess_3ddedcb1,search,2025-09-12 22:55:11,posts/tag/tags,prod_8497,cat_beauty,google,tablet,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; bhb-IN) AppleWebKit/532.25.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6532.25.3",208.228.60.77
evt_010516,cust_40643,sess_3db00b6a,search,2025-08-26 09:41:54,categories,prod_4146,cat_sports,facebook,tablet,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/531.35.3 (KHTML, like Gecko) Version/5.0 Safari/531.35.3",130.10.89.194
evt_010517,cust_13120,sess_1599ffee,purchase,2025-08-30 21:04:17,main/main,prod_4294,cat_sports,twitter,tablet,Opera/8.73.(X11; Linux i686; iw-IL) Presto/2.9.179 Version/11.00,104.235.184.220
evt_010518,cust_97329,sess_4c27e34b,page_view,2025-09-08 23:14:21,explore/tag/search,prod_7992,cat_clothing,instagram,mobile,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/3.1),184.82.174.180
evt_010519,cust_18254,sess_dcfae80e,purchase,2025-08-17 21:05:38,categories/blog,prod_6501,cat_electronics,direct,mobile,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_0; rv:1.9.2.20) Gecko/3141-09-26 15:14:59.167908 Firefox/3.8,201.75.75.67
evt_010520,cust_93212,sess_06e01c77,purchase,2025-09-12 01:16:37,posts/list/search,prod_4678,cat_beauty,instagram,tablet,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; uz-UZ) AppleWebKit/535.2.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6535.2.5",212.214.233.135
evt_010521,cust_69927,sess_5ea266d2,checkout_start,2025-08-25 12:38:37,list/app/explore,prod_1891,cat_beauty,facebook,mobile,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/3.1),23.77.242.212
evt_010522,cust_27075,sess_3da9bae6,purchase,2025-08-21 20:52:25,blog/main,,,twitter,mobile,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_4 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) CriOS/59.0.829.0 Mobile/15B799 Safari/533.0",38.201.181.38
evt_010523,cust_45872,sess_b4189f5a,add_to_cart,2025-09-16 16:09:26,category/blog,,,facebook,mobile,Mozilla/5.0 (Android 4.0.4; Mobile; rv:59.0) Gecko/59.0 Firefox/59.0,168.204.207.5
evt_010524,cust_77391,sess_ba2af885,purchase,2025-08-30 02:27:44,tag,prod_8563,cat_home,email,tablet,"Mozilla/5.0 (iPad; CPU iPad OS 4_3_5 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) CriOS/58.0.850.0 Mobile/94Y722 Safari/536.2",126.108.232.39
evt_010525,cust_44372,sess_fb08f521,add_to_cart,2025-08-24 10:54:27,categories/blog/wp-content,prod_2859,cat_books,email,mobile,Opera/9.65.(X11; Linux x86_64; ss-ZA) Presto/2.9.183 Version/10.00,132.110.140.246
evt_010526,cust_24784,sess_2746c228,checkout_start,2025-09-01 02:22:03,main/search,prod_7853,cat_clothing,direct,desktop,Opera/9.95.(X11; Linux i686; mr-IN) Presto/2.9.188 Version/11.00,121.60.29.232
evt_010527,cust_59483,sess_977562d4,search,2025-08-20 17:47:14,categories/tag/explore,prod_9095,cat_clothing,email,mobile,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/532.43.2 (KHTML, like Gecko) Version/5.0 Safari/532.43.2",169.52.83.86
evt_010528,cust_26024,sess_332e84e7,page_view,2025-09-04 18:43:26,blog,prod_2092,cat_books,facebook,mobile,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/533.11.2 (KHTML, like Gecko) Version/5.0.4 Safari/533.11.2",159.197.216.236
evt_010529,cust_88690,sess_3f34bafb,checkout_start,2025-09-02 15:29:33,tags/tags,prod_5165,cat_sports,google,mobile,Opera/8.96.(Windows 95; ca-FR) Presto/2.9.181 Version/10.00,30.170.196.87
evt_010530,cust_90883,sess_68b4a3a6,remove_from_cart,2025-09-09 10:39:33,list,,,instagram,mobile,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/5.1),164.2.102.172
evt_010531,cust_95741,sess_4912825b,product_view,2025-09-13 10:40:23,posts,prod_6824,cat_sports,instagram,mobile,Opera/8.11.(X11; Linux i686; lb-LU) Presto/2.9.170 Version/11.00,43.243.167.216
evt_010532,cust_56046,sess_cd79a5de,checkout_start,2025-08-26 21:10:04,wp-content,prod_1521,cat_clothing,google,desktop,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; ms-MY) AppleWebKit/531.16.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6531.16.2",111.139.132.232
evt_010533,cust_71700,sess_787654df,product_view,2025-09-03 06:24:06,posts,prod_1155,cat_home,google,mobile,Opera/8.25.(Windows NT 5.1; lv-LV) Presto/2.9.161 Version/12.00,169.173.248.65
evt_010534,cust_81406,sess_c62b3024,page_view,2025-09-07 04:12:24,tags,prod_5008,cat_home,twitter,mobile,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 11.0; Trident/4.0),216.90.148.110
evt_010535,cust_35673,sess_2b6f58ec,search,2025-08-29 03:30:12,blog/posts,prod_9217,cat_electronics,facebook,tablet,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_4) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/15.0.805.0 Safari/533.0",157.39.149.12
evt_010536,cust_18538,sess_9bf6d560,product_view,2025-09-09 14:18:11,list/blog,prod_4103,cat_beauty,google,desktop,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/5.1),195.122.202.106
evt_010537,cust_91486,sess_0353b06a,add_to_cart,2025-09-03 21:48:18,posts,prod_5403,cat_sports,email,desktop,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/533.22.2 (KHTML, like Gecko) Version/5.1 Safari/533.22.2",217.75.68.88
evt_010538,cust_77755,sess_8b1716b7,search,2025-08-22 03:24:04,list/tags/main,,,instagram,mobile,"Mozilla/5.0 (Windows 98) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/14.0.830.0 Safari/535.2",98.234.192.59
evt_010539,cust_95524,sess_51fd09aa,remove_from_cart,2025-08-28 21:05:15,list/category/explore,prod_2030,cat_sports,google,desktop,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; is-IS) AppleWebKit/533.4.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6533.4.2",61.70.159.234
evt_010540,cust_18468,sess_2e11dd49,page_view,2025-09-11 23:41:17,blog/categories,prod_9835,cat_clothing,twitter,tablet,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/5.1),203.15.64.153
evt_010541,cust_78303,sess_5a2b99e1,product_view,2025-08-22 17:48:43,posts,,,twitter,mobile,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; ia-FR) AppleWebKit/531.11.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6531.11.6",13.14.156.231
evt_010542,cust_12237,sess_5e44d47d,purchase,2025-09-14 02:48:21,posts/posts/posts,prod_2708,cat_electronics,twitter,mobile,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; mr-IN) AppleWebKit/534.1.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6534.1.2",206.29.24.40
evt_010543,cust_72615,sess_34b285da,purchase,2025-08-20 07:54:15,main/categories/posts,prod_3169,cat_electronics,instagram,desktop,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_6 rv:3.0; ce-RU) AppleWebKit/532.29.4 (KHTML, like Gecko) Version/5.1 Safari/532.29.4",182.183.193.120
evt_010544,cust_21263,sess_d882c3d9,purchase,2025-09-16 12:04:17,search/list,,,instagram,mobile,Opera/9.47.(Windows NT 10.0; pa-IN) Presto/2.9.167 Version/12.00,110.232.173.156
evt_010545,cust_36800,sess_68afa00b,checkout_start,2025-08-26 00:19:30,blog,prod_6617,cat_books,direct,mobile,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/5.1),47.118.5.42
evt_010546,cust_33799,sess_a02c7476,add_to_cart,2025-08-24 09:36:02,wp-content/tags,,,google,tablet,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_8) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/24.0.838.0 Safari/531.1",66.15.47.201
evt_010547,cust_25587,sess_a7983f52,remove_from_cart,2025-08-28 01:14:33,tags/blog/list,prod_2212,cat_beauty,direct,mobile,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/4.1),72.137.106.155
evt_010548,cust_17732,sess_380753f8,checkout_start,2025-09-13 09:27:03,category/wp-content,prod_9846,cat_electronics,google,tablet,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/4.1),78.237.97.153
evt_010549,cust_85088,sess_f4f9bafc,add_to_cart,2025-08-23 12:48:05,main,prod_1824,cat_sports,google,tablet,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 11.0; Trident/3.0),96.72.221.135
evt_010550,cust_70103,sess_f46e1b47,purchase,2025-08-18 17:01:18,tag/main/posts,prod_9459,cat_electronics,facebook,tablet,Opera/9.84.(Windows NT 5.01; si-LK) Presto/2.9.180 Version/10.00,134.158.65.15
evt_010551,cust_56189,sess_559f4e9b,remove_from_cart,2025-09-08 17:08:20,posts/tag/blog,prod_3855,cat_clothing,email,mobile,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; or-IN) AppleWebKit/532.40.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6532.40.4",123.255.59.92
evt_010552,cust_19945,sess_a04beaaf,page_view,2025-08-20 03:38:56,main/categories,,,twitter,tablet,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/2724-11-27 21:46:35.526646 Firefox/3.6.10,149.162.186.224
evt_010553,cust_37228,sess_d4fdd4af,page_view,2025-08-18 18:44:12,list/blog,prod_4596,cat_clothing,email,tablet,"Mozilla/5.0 (Windows CE) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/53.0.878.0 Safari/535.1",99.3.116.113
evt_010554,cust_63318,sess_33d0d25b,page_view,2025-08-31 05:40:10,search/posts,,,instagram,desktop,Opera/9.94.(Windows 95; ce-RU) Presto/2.9.164 Version/12.00,20.207.214.255
evt_010555,cust_60990,sess_5e2d4f4f,product_view,2025-09-13 14:27:00,search/categories/categories,prod_7353,cat_sports,twitter,mobile,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/4.1),121.224.187.199
evt_010556,cust_55641,sess_aa7cec5b,checkout_start,2025-08-23 13:22:52,tag,prod_7818,cat_electronics,google,mobile,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_1 rv:6.0; yo-NG) AppleWebKit/531.45.5 (KHTML, like Gecko) Version/4.0.3 Safari/531.45.5",54.149.39.113
evt_010557,cust_78125,sess_8979f361,purchase,2025-09-05 23:08:12,wp-content/wp-content,,,facebook,tablet,"Mozilla/5.0 (Linux; Android 4.4) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/19.0.808.0 Safari/531.1",106.20.101.142
evt_010558,cust_84295,sess_1bf1fbf6,page_view,2025-08-20 22:00:56,blog/app,prod_1651,cat_home,email,tablet,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/531.34.7 (KHTML, like Gecko) Version/5.0 Safari/531.34.7",218.149.86.225
evt_010559,cust_83743,sess_457de603,add_to_cart,2025-08-30 17:22:28,tag,prod_9075,cat_sports,direct,mobile,Mozilla/5.0 (Windows NT 4.0; mhr-RU; rv:1.9.2.20) Gecko/7713-10-29 08:41:23.838440 Firefox/3.8,36.27.173.60
evt_010560,cust_31745,sess_8afae578,add_to_cart,2025-08-23 14:44:44,list/tag/explore,prod_4738,cat_clothing,google,desktop,Opera/9.59.(Windows NT 6.1; oc-FR) Presto/2.9.166 Version/12.00,68.218.54.204
evt_010561,cust_14047,sess_a11a32c9,remove_from_cart,2025-08-28 03:52:07,blog/tags,,,google,desktop,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/54.0.836.0 Safari/536.1",20.175.66.33
evt_010562,cust_21486,sess_1fc18b4b,page_view,2025-08-22 16:37:25,blog/search/list,prod_5729,cat_beauty,email,tablet,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/4.0),144.116.147.216
evt_010563,cust_57296,sess_b8eb26ac,add_to_cart,2025-09-05 00:06:10,main,prod_4605,cat_beauty,google,mobile,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_0) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/53.0.839.0 Safari/531.0",212.91.241.175
evt_010564,cust_85339,sess_e606359f,page_view,2025-09-08 15:53:30,wp-content/tag/explore,prod_5679,cat_electronics,twitter,mobile,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_4 rv:5.0; bg-BG) AppleWebKit/534.30.3 (KHTML, like Gecko) Version/5.0.2 Safari/534.30.3",12.38.252.39
evt_010565,cust_86632,sess_7120e08c,checkout_start,2025-09-06 11:13:29,tags/category,prod_2115,cat_beauty,direct,desktop,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_6 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/24.0.890.0 Mobile/21M901 Safari/535.2",220.80.140.70
evt_010566,cust_87134,sess_7e404775,purchase,2025-09-06 03:50:49,app/posts,prod_5768,cat_electronics,facebook,tablet,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_8 rv:5.0; nb-NO) AppleWebKit/532.24.7 (KHTML, like Gecko) Version/5.0 Safari/532.24.7",52.161.147.173
evt_010567,cust_87195,sess_8bf5c250,add_to_cart,2025-09-12 04:43:22,search/wp-content,prod_5804,cat_books,email,desktop,Mozilla/5.0 (Android 3.2.3; Mobile; rv:31.0) Gecko/31.0 Firefox/31.0,137.255.203.49
evt_010568,cust_61721,sess_761d4ecd,search,2025-08-18 21:17:37,blog,prod_4525,cat_sports,google,desktop,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) CriOS/18.0.848.0 Mobile/42X677 Safari/532.1",1.229.247.82
evt_010569,cust_39959,sess_74f601f8,remove_from_cart,2025-08-21 17:05:04,categories/list/app,prod_7102,cat_beauty,twitter,mobile,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/531.28.3 (KHTML, like Gecko) Version/5.1 Safari/531.28.3",82.88.89.21
evt_010570,cust_44842,sess_892adccf,page_view,2025-09-15 15:50:01,tag/main,prod_2199,cat_sports,direct,mobile,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 11.0; Trident/3.0),218.244.232.123
