transaction_id,order_id,customer_id,payment_method,payment_status,amount,currency,transaction_timestamp,processor_response_code,gateway_fee,merchant_id,billing_country,risk_score
txn_012838,ord_981599,cust_83389,apple_pay,refunded,1680.31,USD,2025-08-20 12:47:56,51,4.69,merch_5179,ML,31
txn_012839,ord_379305,cust_14489,credit_card,refunded,1383.82,USD,2025-09-15 04:41:14,51,1.92,merch_6572,LY,61
txn_012840,ord_905223,cust_10370,apple_pay,pending,605.08,USD,2025-09-06 19:52:45,00,0.4,merch_9169,PY,34
txn_012841,ord_593006,cust_43740,credit_card,completed,760.18,USD,2025-08-24 11:24:05,51,2.79,merch_9914,RS,26
txn_012842,ord_603988,cust_83394,bank_transfer,refunded,1144.28,USD,2025-09-09 18:33:09,51,2.48,merch_8917,ME,84
txn_012843,ord_794303,cust_18217,google_pay,pending,1383.52,USD,2025-08-28 05:41:21,61,3.9,merch_8349,LT,43
txn_012844,ord_964533,cust_98537,google_pay,pending,725.32,USD,2025-08-21 12:40:01,61,1.52,merch_9725,BN,77
txn_012845,ord_515673,cust_82231,bank_transfer,failed,738.67,USD,2025-08-30 23:14:27,61,2.33,merch_4470,EG,56
txn_012846,ord_412774,cust_57508,paypal,pending,1412.01,USD,2025-08-19 22:38:47,51,0.88,merch_9614,ML,21
txn_012847,ord_738605,cust_16201,debit_card,completed,1103.24,USD,2025-09-13 06:39:13,00,1.83,merch_7710,JO,6
txn_012848,ord_606387,cust_62330,credit_card,refunded,844.39,USD,2025-09-13 18:04:50,14,0.98,merch_6006,CM,13
txn_012849,ord_515381,cust_20320,paypal,completed,739.16,USD,2025-09-07 00:30:40,61,0.46,merch_4161,KH,4
txn_012850,ord_237535,cust_32002,paypal,pending,602.51,USD,2025-08-20 20:25:00,61,2.2,merch_1765,KW,34
txn_012851,ord_471587,cust_77719,apple_pay,pending,283.74,USD,2025-08-29 20:50:02,51,1.11,merch_5022,KZ,83
txn_012852,ord_236201,cust_59110,apple_pay,pending,133.25,USD,2025-08-26 18:27:37,01,4.28,merch_3129,MW,59
txn_012853,ord_427119,cust_47756,debit_card,failed,105.33,USD,2025-09-14 08:05:58,05,3.77,merch_5817,ZA,6
txn_012854,ord_527800,cust_78867,credit_card,failed,1570.07,USD,2025-09-06 18:27:41,61,3.09,merch_6128,ME,90
txn_012855,ord_674849,cust_18013,apple_pay,completed,1152.47,USD,2025-09-02 03:17:13,61,3.54,merch_9481,AM,86
txn_012856,ord_342603,cust_86708,paypal,completed,1612.67,USD,2025-08-22 05:40:01,14,1.84,merch_2451,SB,59
txn_012857,ord_735838,cust_92455,debit_card,failed,1410.88,USD,2025-09-03 21:32:33,61,1.04,merch_2287,CM,30
txn_012858,ord_210269,cust_32441,apple_pay,completed,481.29,USD,2025-08-31 10:56:59,51,4.04,merch_1113,MT,46
txn_012859,ord_526112,cust_47159,debit_card,refunded,1179.5,USD,2025-08-20 11:03:01,00,0.68,merch_6216,SK,12
txn_012860,ord_801304,cust_35492,debit_card,refunded,1664.0,USD,2025-09-05 22:07:04,61,0.78,merch_5802,AO,77
txn_012861,ord_644817,cust_71541,paypal,failed,1813.18,USD,2025-08-30 10:45:14,01,0.56,merch_1189,KI,22
txn_012862,ord_254656,cust_96832,paypal,completed,1750.33,USD,2025-09-05 01:49:33,61,0.84,merch_7409,SC,40
txn_012863,ord_946213,cust_78645,debit_card,failed,1792.52,USD,2025-08-29 05:19:35,61,2.67,merch_4916,DO,82
txn_012864,ord_117994,cust_29158,paypal,refunded,788.03,USD,2025-09-02 04:04:00,01,2.01,merch_3247,LV,2
txn_012865,ord_480327,cust_90334,google_pay,failed,1073.08,USD,2025-09-03 22:27:04,01,1.94,merch_2079,MY,17
txn_012866,ord_828218,cust_32167,apple_pay,completed,1400.54,USD,2025-09-13 20:56:08,00,0.33,merch_2514,SO,17
txn_012867,ord_325847,cust_21802,paypal,refunded,1372.85,USD,2025-09-08 22:31:01,05,3.56,merch_9419,ID,4
txn_012868,ord_201827,cust_80582,paypal,completed,117.95,USD,2025-09-03 09:13:07,14,2.42,merch_1128,LY,92
txn_012869,ord_545857,cust_81147,google_pay,failed,1778.3,USD,2025-09-10 02:39:58,61,0.95,merch_3516,SB,10
txn_012870,ord_357775,cust_28125,credit_card,completed,230.15,USD,2025-09-11 05:46:07,01,3.76,merch_1988,IR,77
txn_012871,ord_165536,cust_54843,debit_card,refunded,121.97,USD,2025-09-16 15:30:11,01,1.05,merch_6193,ME,29
txn_012872,ord_128047,cust_46681,paypal,refunded,1071.5,USD,2025-09-13 05:40:33,01,1.89,merch_4098,TN,94
txn_012873,ord_220750,cust_99039,debit_card,refunded,1126.2,USD,2025-08-28 14:34:11,14,2.3,merch_7975,LT,2
txn_012874,ord_779660,cust_64118,paypal,refunded,321.16,USD,2025-09-02 01:52:21,00,2.35,merch_3922,DO,76
txn_012875,ord_145346,cust_22775,apple_pay,refunded,1453.53,USD,2025-09-09 02:28:55,05,2.31,merch_8661,GD,5
txn_012876,ord_826894,cust_66602,bank_transfer,completed,1679.23,USD,2025-08-24 23:17:25,01,3.72,merch_3890,NG,33
txn_012877,ord_258403,cust_93079,credit_card,pending,1867.32,USD,2025-08-30 10:57:49,01,0.73,merch_5907,MH,80
txn_012878,ord_210136,cust_93253,google_pay,refunded,922.13,USD,2025-09-03 00:43:25,00,4.45,merch_9348,AO,29
txn_012879,ord_433075,cust_30503,debit_card,failed,1916.76,USD,2025-09-06 08:15:31,51,1.82,merch_2552,LT,64
txn_012880,ord_610004,cust_32662,paypal,pending,1351.27,USD,2025-09-09 15:29:52,51,4.86,merch_3734,AF,54
txn_012881,ord_896101,cust_89137,bank_transfer,refunded,1808.62,USD,2025-09-15 15:36:14,05,3.46,merch_9359,US,44
txn_012882,ord_118498,cust_77324,paypal,pending,1788.89,USD,2025-08-31 07:30:42,05,1.93,merch_5679,MG,18
txn_012883,ord_787078,cust_59705,apple_pay,failed,1309.24,USD,2025-09-03 16:25:22,00,1.43,merch_2933,PY,64
txn_012884,ord_268314,cust_78449,credit_card,failed,1544.99,USD,2025-08-18 21:21:02,61,1.2,merch_6731,PT,21
txn_012885,ord_944763,cust_21274,credit_card,refunded,48.66,USD,2025-09-02 22:21:04,51,3.07,merch_5861,MT,67
txn_012886,ord_107521,cust_80420,apple_pay,completed,1495.61,USD,2025-08-18 14:42:00,51,2.43,merch_4012,GA,34
txn_012887,ord_415313,cust_98704,debit_card,pending,44.4,USD,2025-09-06 01:46:37,51,2.76,merch_5330,GQ,11
txn_012888,ord_947441,cust_99342,apple_pay,completed,649.12,USD,2025-09-12 23:42:52,51,2.0,merch_2099,ET,92
txn_012889,ord_766837,cust_32487,google_pay,pending,1765.11,USD,2025-09-13 05:03:50,05,2.93,merch_1700,GM,84
txn_012890,ord_533830,cust_14914,apple_pay,failed,896.66,USD,2025-09-06 10:47:37,00,4.53,merch_1680,LA,69
txn_012891,ord_683951,cust_79385,google_pay,pending,531.05,USD,2025-09-10 11:57:29,14,1.05,merch_4169,PG,4
txn_012892,ord_987609,cust_58914,credit_card,refunded,1783.28,USD,2025-08-28 04:59:06,61,1.57,merch_1076,TJ,42
txn_012893,ord_427920,cust_50712,apple_pay,completed,1489.55,USD,2025-09-09 20:27:57,51,2.67,merch_8903,CH,40
txn_012894,ord_325572,cust_41431,credit_card,failed,1922.32,USD,2025-09-09 03:31:47,00,1.19,merch_9433,EG,4
txn_012895,ord_490405,cust_91345,apple_pay,failed,1472.31,USD,2025-09-13 10:30:55,61,3.22,merch_8432,UY,11
txn_012896,ord_179887,cust_16766,bank_transfer,refunded,932.17,USD,2025-08-23 15:04:17,61,2.6,merch_3574,KE,26
txn_012897,ord_464035,cust_99171,apple_pay,completed,124.91,USD,2025-08-22 23:08:29,14,2.21,merch_2340,MD,7
txn_012898,ord_814598,cust_69940,debit_card,pending,765.54,USD,2025-09-10 09:35:21,51,0.46,merch_9817,SD,65
txn_012899,ord_221902,cust_45169,debit_card,failed,730.5,USD,2025-08-27 00:37:35,14,1.07,merch_6877,LU,42
txn_012900,ord_505520,cust_89311,apple_pay,failed,1703.85,USD,2025-08-19 21:24:46,05,1.34,merch_4649,GN,26
txn_012901,ord_148729,cust_24481,bank_transfer,failed,314.92,USD,2025-09-03 07:32:35,51,4.53,merch_4823,MW,74
txn_012902,ord_268206,cust_57156,bank_transfer,completed,85.32,USD,2025-09-08 18:31:41,01,4.42,merch_3080,SB,21
txn_012903,ord_607437,cust_52885,credit_card,completed,1541.19,USD,2025-08-29 15:37:51,14,4.61,merch_5630,FI,20
txn_012904,ord_415488,cust_94380,bank_transfer,refunded,633.34,USD,2025-08-19 23:34:32,51,2.58,merch_2829,CF,34
txn_012905,ord_230029,cust_15413,google_pay,refunded,131.25,USD,2025-09-05 03:31:34,51,1.84,merch_8956,MC,67
txn_012906,ord_545456,cust_77935,apple_pay,pending,632.54,USD,2025-08-20 18:08:29,00,2.65,merch_6301,MV,9
txn_012907,ord_444742,cust_67060,paypal,pending,1443.94,USD,2025-09-15 12:17:37,00,0.7,merch_6775,LI,34
txn_012908,ord_770158,cust_75079,apple_pay,failed,1928.48,USD,2025-09-09 12:01:52,61,4.09,merch_8105,NR,13
txn_012909,ord_687192,cust_47833,debit_card,failed,575.38,USD,2025-08-31 04:36:05,05,2.23,merch_3782,GN,54
txn_012910,ord_172186,cust_60192,bank_transfer,refunded,1402.36,USD,2025-08-28 16:25:20,01,1.86,merch_4796,PW,37
txn_012911,ord_783908,cust_92551,google_pay,completed,1190.73,USD,2025-08-23 13:21:51,01,1.69,merch_5611,AG,26
txn_012912,ord_715379,cust_32801,debit_card,pending,1343.43,USD,2025-09-02 08:37:11,51,2.74,merch_2096,ID,5
txn_012913,ord_388303,cust_89502,bank_transfer,refunded,1947.53,USD,2025-08-27 09:45:56,05,1.23,merch_8106,CM,71
txn_012914,ord_451993,cust_68480,google_pay,completed,703.91,USD,2025-09-06 03:21:59,01,4.35,merch_9002,FI,95
txn_012915,ord_677678,cust_46599,debit_card,refunded,754.06,USD,2025-08-25 23:12:33,51,3.28,merch_1547,IQ,11
txn_012916,ord_650307,cust_47300,paypal,pending,441.69,USD,2025-09-03 05:12:41,61,5.0,merch_1039,LK,19
txn_012917,ord_724158,cust_52452,debit_card,completed,1193.15,USD,2025-09-11 01:59:06,51,4.06,merch_4310,SI,59
txn_012918,ord_144503,cust_97350,apple_pay,completed,762.8,USD,2025-08-23 03:48:49,61,1.6,merch_8171,MV,76
txn_012919,ord_769143,cust_82179,google_pay,refunded,1942.22,USD,2025-08-21 06:11:59,01,3.2,merch_7035,GB,66
txn_012920,ord_893598,cust_82398,credit_card,refunded,870.78,USD,2025-08-30 11:41:11,05,1.05,merch_2053,GH,55
txn_012921,ord_145575,cust_90379,paypal,failed,1711.18,USD,2025-08-30 04:22:46,14,2.4,merch_6752,AM,22
txn_012922,ord_796560,cust_42346,debit_card,failed,1235.33,USD,2025-08-20 10:37:11,01,3.37,merch_5174,BS,5
txn_012923,ord_378337,cust_63000,bank_transfer,failed,1520.99,USD,2025-08-26 09:09:57,00,3.06,merch_1961,SB,20
txn_012924,ord_905067,cust_17183,paypal,failed,1489.68,USD,2025-09-06 13:05:36,14,1.24,merch_1883,KE,87
txn_012925,ord_860166,cust_40076,apple_pay,failed,286.67,USD,2025-08-27 23:52:29,14,1.67,merch_8352,KR,77
txn_012926,ord_937346,cust_19908,paypal,refunded,1811.41,USD,2025-08-19 16:59:45,00,4.65,merch_3933,AT,43
txn_012927,ord_172744,cust_26462,bank_transfer,completed,1853.84,USD,2025-09-02 20:19:47,51,2.94,merch_1160,TD,10
txn_012928,ord_142300,cust_79215,google_pay,refunded,1135.95,USD,2025-09-02 04:08:34,14,1.93,merch_1443,SY,26
txn_012929,ord_597474,cust_99846,apple_pay,completed,176.21,USD,2025-09-05 22:38:21,61,2.88,merch_8392,VN,67
txn_012930,ord_387157,cust_30877,credit_card,pending,1449.18,USD,2025-09-15 04:40:21,00,4.28,merch_6713,YE,70
txn_012931,ord_650099,cust_89346,credit_card,failed,217.5,USD,2025-08-21 04:55:18,14,3.37,merch_2362,US,26
txn_012932,ord_357884,cust_93266,google_pay,refunded,571.22,USD,2025-08-25 23:15:18,01,3.46,merch_8490,US,2
txn_012933,ord_982369,cust_52407,google_pay,completed,1976.99,USD,2025-08-30 05:56:44,01,1.38,merch_5471,SG,44
txn_012934,ord_686459,cust_66984,google_pay,refunded,1398.79,USD,2025-09-09 06:56:32,14,1.7,merch_2619,SG,66
txn_012935,ord_548242,cust_86940,debit_card,failed,756.9,USD,2025-09-05 14:19:17,14,3.13,merch_1813,SN,99
txn_012936,ord_550241,cust_46732,debit_card,completed,38.05,USD,2025-08-23 01:53:36,05,3.68,merch_7717,TH,4
txn_012937,ord_317339,cust_86447,bank_transfer,failed,1786.78,USD,2025-09-06 07:18:59,14,2.67,merch_9859,BE,46
txn_012938,ord_365480,cust_47355,credit_card,refunded,913.97,USD,2025-09-05 07:58:12,01,4.87,merch_4205,TT,60
txn_012939,ord_183791,cust_21731,google_pay,refunded,990.79,USD,2025-09-08 15:46:21,51,3.02,merch_3036,BH,40
txn_012940,ord_442840,cust_66471,google_pay,completed,1289.42,USD,2025-08-30 19:03:21,51,2.29,merch_2385,BH,77
txn_012941,ord_202994,cust_92388,debit_card,pending,36.02,USD,2025-09-01 10:23:39,00,1.44,merch_5598,MD,22
txn_012942,ord_314934,cust_10199,credit_card,failed,1365.41,USD,2025-09-08 01:40:36,00,3.03,merch_5054,AF,75
txn_012943,ord_705621,cust_48891,google_pay,pending,1650.62,USD,2025-09-07 12:24:17,61,4.44,merch_8855,FI,85
txn_012944,ord_243117,cust_89627,apple_pay,pending,216.87,USD,2025-09-05 00:57:04,61,4.12,merch_2645,GM,15
txn_012945,ord_958301,cust_75866,paypal,failed,931.76,USD,2025-08-26 22:59:48,61,3.67,merch_7610,IS,33
txn_012946,ord_252411,cust_20791,debit_card,pending,114.63,USD,2025-08-18 07:31:39,05,2.46,merch_1592,JM,52
txn_012947,ord_782998,cust_68898,bank_transfer,refunded,1791.34,USD,2025-09-03 15:49:32,51,3.01,merch_5199,MC,62
txn_012948,ord_270580,cust_56650,debit_card,completed,1395.05,USD,2025-09-13 13:59:58,00,4.18,merch_1528,MX,57
txn_012949,ord_842818,cust_99254,paypal,pending,737.61,USD,2025-09-09 18:25:09,00,4.14,merch_6631,BJ,50
txn_012950,ord_798659,cust_75221,paypal,failed,213.44,USD,2025-08-28 03:39:57,05,1.05,merch_4159,BA,57
txn_012951,ord_470820,cust_15285,credit_card,failed,678.88,USD,2025-08-21 16:53:29,51,2.62,merch_7850,TG,65
txn_012952,ord_487305,cust_90277,google_pay,failed,1542.76,USD,2025-08-19 16:12:36,05,1.07,merch_4407,SB,100
txn_012953,ord_850169,cust_78908,credit_card,pending,1897.04,USD,2025-08-29 05:29:41,05,1.96,merch_4169,WS,48
txn_012954,ord_934855,cust_48969,bank_transfer,failed,1237.81,USD,2025-09-02 02:53:42,01,1.66,merch_2177,ME,93
txn_012955,ord_779875,cust_60033,paypal,refunded,226.89,USD,2025-08-24 09:26:10,00,3.15,merch_5056,RO,55
txn_012956,ord_627131,cust_91641,google_pay,failed,861.62,USD,2025-08-31 02:24:06,00,2.97,merch_8855,LC,38
txn_012957,ord_926351,cust_71468,apple_pay,completed,1478.11,USD,2025-09-03 21:45:36,61,2.82,merch_7873,DJ,91
txn_012958,ord_561502,cust_32266,paypal,pending,1152.06,USD,2025-08-31 02:59:36,61,1.39,merch_9143,EC,90
txn_012959,ord_864839,cust_31050,bank_transfer,failed,278.04,USD,2025-09-13 12:47:48,61,4.5,merch_7362,MW,8
txn_012960,ord_230478,cust_83088,credit_card,pending,1045.07,USD,2025-08-22 21:20:50,01,1.07,merch_9847,GN,78
txn_012961,ord_699312,cust_41842,credit_card,completed,159.09,USD,2025-09-07 10:43:58,00,2.45,merch_1630,JP,82
txn_012962,ord_208572,cust_46893,paypal,pending,1375.81,USD,2025-08-18 23:55:12,01,2.11,merch_4860,BH,73
txn_012963,ord_322079,cust_46591,credit_card,completed,615.35,USD,2025-08-26 02:06:13,61,1.63,merch_7192,MT,100
txn_012964,ord_957514,cust_52684,credit_card,refunded,1424.82,USD,2025-08-19 17:38:52,51,2.61,merch_7721,ME,24
txn_012965,ord_979096,cust_47370,bank_transfer,pending,1406.47,USD,2025-08-23 08:29:19,61,0.52,merch_6264,MR,32
txn_012966,ord_991470,cust_79816,bank_transfer,completed,1898.82,USD,2025-09-12 02:39:43,14,1.21,merch_8380,CO,62
txn_012967,ord_734510,cust_13435,bank_transfer,pending,169.08,USD,2025-09-02 18:34:35,01,3.16,merch_1679,BJ,57
txn_012968,ord_395605,cust_20169,apple_pay,pending,752.85,USD,2025-09-15 02:11:53,51,1.89,merch_9855,US,99
txn_012969,ord_374104,cust_31979,google_pay,refunded,668.24,USD,2025-08-19 23:37:20,14,1.39,merch_7496,PE,7
txn_012970,ord_796190,cust_58239,credit_card,pending,1847.34,USD,2025-09-06 02:36:10,51,2.21,merch_8113,AF,76
txn_012971,ord_178337,cust_67513,apple_pay,refunded,686.43,USD,2025-09-04 16:47:54,51,1.92,merch_8518,PY,51
txn_012972,ord_228947,cust_53875,apple_pay,completed,364.08,USD,2025-08-30 17:44:59,14,0.69,merch_9384,TO,57
txn_012973,ord_501239,cust_20271,paypal,completed,480.83,USD,2025-08-28 01:03:15,51,1.51,merch_7790,AE,42
txn_012974,ord_119645,cust_83249,credit_card,refunded,983.62,USD,2025-09-13 11:42:09,00,2.22,merch_2525,AO,58
txn_012975,ord_544219,cust_92242,paypal,failed,1393.28,USD,2025-08-23 03:01:17,51,0.46,merch_2608,SG,8
txn_012976,ord_555356,cust_67911,paypal,completed,803.31,USD,2025-08-29 18:23:07,05,4.41,merch_2309,AM,43
txn_012977,ord_469482,cust_30172,debit_card,refunded,917.79,USD,2025-09-12 10:53:53,01,1.6,merch_2286,BZ,57
txn_012978,ord_308580,cust_92424,debit_card,refunded,1334.86,USD,2025-08-24 22:35:38,14,4.2,merch_6389,RU,48
txn_012979,ord_862489,cust_21418,bank_transfer,refunded,261.19,USD,2025-08-21 22:16:38,61,2.92,merch_4671,IR,29
txn_012980,ord_749570,cust_55554,paypal,failed,1666.96,USD,2025-09-03 10:56:42,51,3.07,merch_3601,CR,97
txn_012981,ord_162409,cust_76552,credit_card,failed,163.73,USD,2025-08-21 03:30:17,61,3.99,merch_3782,CI,65
txn_012982,ord_539237,cust_37611,apple_pay,pending,1868.8,USD,2025-08-22 02:23:34,01,1.65,merch_9218,ZW,10
txn_012983,ord_151244,cust_48734,apple_pay,failed,1748.93,USD,2025-08-26 09:39:07,51,2.7,merch_8551,BJ,78
txn_012984,ord_761269,cust_39008,apple_pay,failed,499.59,USD,2025-08-20 03:35:40,00,3.07,merch_6514,JO,69
txn_012985,ord_247495,cust_41624,bank_transfer,refunded,1848.48,USD,2025-08-17 21:17:52,61,1.68,merch_8761,ET,1
txn_012986,ord_732313,cust_66070,debit_card,completed,1458.96,USD,2025-09-02 14:42:20,14,4.44,merch_4652,PW,1
txn_012987,ord_909945,cust_58604,google_pay,refunded,956.58,USD,2025-09-02 19:22:43,01,2.72,merch_6606,PL,78
txn_012988,ord_380836,cust_61603,apple_pay,pending,1312.64,USD,2025-08-20 21:19:15,14,4.0,merch_2148,IE,25
txn_012989,ord_110228,cust_64065,debit_card,refunded,213.36,USD,2025-08-27 20:30:16,14,4.67,merch_2723,EC,46
txn_012990,ord_687678,cust_11054,debit_card,failed,984.17,USD,2025-09-14 22:15:15,51,2.95,merch_7512,RO,93
txn_012991,ord_155634,cust_93099,paypal,refunded,768.05,USD,2025-08-21 22:00:07,51,2.25,merch_1702,CZ,11
txn_012992,ord_349975,cust_91485,google_pay,pending,964.0,USD,2025-08-26 15:10:36,61,4.41,merch_2160,ET,53
txn_012993,ord_378407,cust_16383,apple_pay,completed,1825.57,USD,2025-09-10 07:49:18,14,0.82,merch_7528,AM,8
txn_012994,ord_982147,cust_96165,credit_card,completed,453.73,USD,2025-09-12 05:15:57,51,3.42,merch_4795,PW,67
txn_012995,ord_785361,cust_93906,debit_card,refunded,1428.06,USD,2025-08-29 06:24:19,01,0.4,merch_7736,BG,25
txn_012996,ord_838026,cust_59505,apple_pay,completed,806.62,USD,2025-08-25 01:09:35,01,1.45,merch_6413,TR,39
txn_012997,ord_847721,cust_88882,debit_card,pending,852.58,USD,2025-08-19 15:06:57,14,3.95,merch_3448,HR,56
txn_012998,ord_451758,cust_81347,google_pay,completed,645.61,USD,2025-08-31 21:51:57,61,4.55,merch_8672,SL,2
txn_012999,ord_399481,cust_22016,debit_card,completed,1430.09,USD,2025-09-07 23:22:24,51,0.47,merch_5741,GD,83
txn_013000,ord_192997,cust_49757,paypal,completed,186.06,USD,2025-09-07 05:23:27,01,3.88,merch_7711,KM,79
txn_013001,ord_728823,cust_63985,credit_card,failed,967.58,USD,2025-09-14 16:31:43,05,4.84,merch_5626,IN,25
txn_013002,ord_483864,cust_98591,credit_card,completed,1599.19,USD,2025-09-13 22:01:45,51,3.4,merch_8495,GW,1
txn_013003,ord_834645,cust_30631,debit_card,refunded,1941.19,USD,2025-08-31 10:12:58,61,0.41,merch_4466,HN,22
txn_013004,ord_731851,cust_55950,bank_transfer,refunded,570.29,USD,2025-08-18 19:10:04,01,0.52,merch_3947,MU,98
txn_013005,ord_428811,cust_39749,bank_transfer,completed,1197.56,USD,2025-08-31 18:54:17,00,3.09,merch_9301,MA,67
txn_013006,ord_592651,cust_50973,google_pay,pending,701.89,USD,2025-09-11 08:30:04,14,1.97,merch_4707,TW,72
txn_013007,ord_809969,cust_78538,bank_transfer,failed,1643.19,USD,2025-08-30 06:41:13,51,3.91,merch_6487,SN,77
txn_013008,ord_546859,cust_88037,bank_transfer,failed,885.15,USD,2025-08-21 10:49:13,05,2.84,merch_5503,IE,65
txn_013009,ord_985698,cust_49596,paypal,refunded,1146.49,USD,2025-08-26 15:31:39,00,3.57,merch_7617,AM,14
txn_013010,ord_173893,cust_96368,debit_card,failed,1467.77,USD,2025-08-24 06:34:06,51,4.88,merch_1984,HT,16
txn_013011,ord_152224,cust_49765,credit_card,completed,631.25,USD,2025-09-06 23:20:22,01,4.31,merch_1237,IT,31
txn_013012,ord_677727,cust_72511,google_pay,completed,568.94,USD,2025-08-23 03:59:17,14,3.36,merch_6289,CY,49
txn_013013,ord_179869,cust_30698,paypal,refunded,1322.15,USD,2025-09-01 09:35:29,01,4.2,merch_6853,LU,96
txn_013014,ord_553719,cust_33643,paypal,completed,788.53,USD,2025-08-24 12:41:46,00,2.67,merch_5429,GR,76
txn_013015,ord_204345,cust_80619,debit_card,completed,77.57,USD,2025-09-16 08:51:48,01,3.75,merch_5902,SL,73
txn_013016,ord_983938,cust_77905,paypal,pending,1398.79,USD,2025-09-15 23:03:36,01,2.92,merch_3654,VA,18
txn_013017,ord_792830,cust_14879,bank_transfer,failed,1228.95,USD,2025-09-15 05:27:02,14,1.31,merch_3355,MV,52
txn_013018,ord_693896,cust_96447,bank_transfer,pending,1330.1,USD,2025-08-20 10:50:52,00,4.25,merch_6975,AL,76
txn_013019,ord_365667,cust_36204,google_pay,failed,1220.17,USD,2025-09-05 02:36:28,00,3.86,merch_8223,MX,45
txn_013020,ord_746134,cust_63524,apple_pay,completed,711.43,USD,2025-08-29 11:55:44,51,0.38,merch_5553,VN,20
txn_013021,ord_297637,cust_87156,paypal,pending,1804.49,USD,2025-08-19 04:31:47,61,0.4,merch_1727,SY,14
txn_013022,ord_613290,cust_84162,paypal,pending,991.92,USD,2025-09-13 01:09:38,00,4.19,merch_6909,BB,90
txn_013023,ord_453235,cust_14248,paypal,pending,1710.39,USD,2025-09-11 15:31:02,05,3.0,merch_8521,SA,64
txn_013024,ord_815407,cust_63322,debit_card,completed,1869.22,USD,2025-09-02 17:04:17,14,3.03,merch_6782,CZ,73
txn_013025,ord_391868,cust_94215,apple_pay,pending,1002.09,USD,2025-09-15 17:17:19,14,4.14,merch_3968,MH,77
txn_013026,ord_457336,cust_42609,credit_card,completed,678.46,USD,2025-08-25 23:01:09,01,1.84,merch_1539,PE,80
txn_013027,ord_151851,cust_48956,paypal,failed,1323.07,USD,2025-09-03 05:57:42,01,4.94,merch_2086,NE,76
txn_013028,ord_437080,cust_34983,paypal,completed,575.02,USD,2025-09-01 00:34:17,01,3.84,merch_8538,BD,7
txn_013029,ord_758227,cust_45521,paypal,pending,1611.07,USD,2025-09-06 11:14:54,61,0.36,merch_9261,RW,27
txn_013030,ord_532517,cust_57785,bank_transfer,pending,864.4,USD,2025-09-01 12:42:19,61,2.43,merch_3893,LC,26
txn_013031,ord_423493,cust_95346,paypal,failed,273.53,USD,2025-09-06 14:28:15,61,2.71,merch_4002,TD,5
txn_013032,ord_867453,cust_95626,debit_card,completed,780.41,USD,2025-09-04 19:52:04,61,0.89,merch_6103,ER,16
txn_013033,ord_887517,cust_57671,apple_pay,pending,1024.96,USD,2025-08-24 10:32:44,01,0.65,merch_6057,CG,74
txn_013034,ord_428721,cust_62968,paypal,refunded,1056.1,USD,2025-08-20 21:33:32,51,1.91,merch_3907,DJ,49
txn_013035,ord_434345,cust_20997,credit_card,refunded,1920.71,USD,2025-08-30 19:50:23,01,2.3,merch_4979,LU,81
txn_013036,ord_238682,cust_91256,debit_card,failed,1555.1,USD,2025-08-23 15:27:39,00,4.03,merch_5843,AG,3
txn_013037,ord_312049,cust_93795,bank_transfer,completed,1169.73,USD,2025-08-31 13:33:23,05,3.11,merch_7599,BB,60
txn_013038,ord_647367,cust_11216,apple_pay,failed,582.85,USD,2025-09-04 09:49:25,61,1.01,merch_5327,PL,37
txn_013039,ord_706252,cust_95993,google_pay,pending,749.1,USD,2025-09-14 12:43:39,51,1.36,merch_4834,EC,42
txn_013040,ord_273669,cust_92564,google_pay,failed,1895.19,USD,2025-08-23 03:24:37,01,2.01,merch_1982,BN,59
txn_013041,ord_705026,cust_72778,paypal,pending,1985.79,USD,2025-09-08 08:09:29,51,3.9,merch_5841,ML,7
txn_013042,ord_442990,cust_67241,google_pay,pending,1780.43,USD,2025-08-29 14:14:41,61,1.45,merch_2071,NL,5
txn_013043,ord_199168,cust_61074,paypal,failed,1600.08,USD,2025-08-26 04:25:39,00,4.98,merch_6606,ZA,50
txn_013044,ord_610038,cust_23605,bank_transfer,failed,1385.84,USD,2025-08-18 20:09:32,51,2.77,merch_1981,CO,48
txn_013045,ord_678358,cust_97200,debit_card,refunded,1220.78,USD,2025-08-24 13:23:03,14,3.44,merch_6414,MC,14
txn_013046,ord_536680,cust_77707,google_pay,pending,1216.21,USD,2025-09-06 06:05:08,14,0.86,merch_4913,TV,79
txn_013047,ord_473833,cust_25163,apple_pay,completed,1334.4,USD,2025-09-12 11:05:43,01,1.26,merch_3876,SB,46
txn_013048,ord_463954,cust_19347,credit_card,failed,1355.14,USD,2025-08-18 11:42:02,51,0.51,merch_1039,SA,71
txn_013049,ord_612969,cust_58600,paypal,refunded,1653.12,USD,2025-08-29 20:59:53,51,2.71,merch_4521,AO,88
txn_013050,ord_358409,cust_93257,debit_card,failed,254.35,USD,2025-09-06 23:16:08,01,1.83,merch_6133,MR,83
txn_013051,ord_565318,cust_64829,google_pay,completed,1910.54,USD,2025-09-02 10:55:35,00,3.47,merch_2454,ET,74
txn_013052,ord_749172,cust_28859,paypal,completed,1650.06,USD,2025-08-24 11:23:17,05,3.44,merch_8018,AZ,99
txn_013053,ord_413740,cust_32463,google_pay,failed,1980.76,USD,2025-09-11 06:56:37,61,3.76,merch_1734,MC,72
txn_013054,ord_698489,cust_90248,apple_pay,failed,473.4,USD,2025-09-06 13:17:31,51,0.82,merch_6491,DO,50
